Open,High,Low,Close,Adj Close,Volume,Source,Date
32.5,33.45000076293945,32.15999984741211,32.38999938964844,28.35818672180176,2475241,PZU.WA,2022-05-24
32.52000045776367,32.880001068115234,32.130001068115234,32.15999984741211,28.156816482543945,1152112,PZU.WA,2022-05-25
32.2599983215332,32.84000015258789,32.099998474121094,32.599998474121094,28.54204559326172,849596,PZU.WA,2022-05-26
32.52000045776367,32.650001525878906,32.0,32.0099983215332,28.02548789978028,772416,PZU.WA,2022-05-27
32.4900016784668,33.0,32.369998931884766,32.900001525878906,28.80470466613769,840430,PZU.WA,2022-05-30
32.959999084472656,33.0,32.380001068115234,32.380001068115234,28.34943199157715,3228094,PZU.WA,2022-05-31
32.400001525878906,32.70000076293945,32.150001525878906,32.2400016784668,28.22686004638672,985298,PZU.WA,2022-06-01
32.119998931884766,32.22999954223633,31.43000030517578,31.709999084472656,27.76283073425293,1032425,PZU.WA,2022-06-02
31.989999771118164,31.989999771118164,30.809999465942383,30.959999084472656,27.106189727783203,822862,PZU.WA,2022-06-03
31.0,32.11000061035156,31.0,32.099998474121094,28.104284286499023,706798,PZU.WA,2022-06-06
31.88999938964844,31.88999938964844,31.13999938964844,31.190000534057617,27.307559967041016,1470072,PZU.WA,2022-06-07
31.299999237060547,31.350000381469727,29.809999465942383,30.049999237060547,26.30946159362793,2323815,PZU.WA,2022-06-08
30.200000762939453,30.459999084472656,29.8700008392334,30.209999084472656,26.449546813964844,1861410,PZU.WA,2022-06-09
30.0,30.0,29.25,29.38999938964844,25.731618881225582,1479553,PZU.WA,2022-06-10
29.040000915527344,29.350000381469727,28.63999938964844,28.86000061035156,25.267593383789062,1631468,PZU.WA,2022-06-13
29.170000076293945,29.3799991607666,28.850000381469727,29.06999969482422,25.45145034790039,1780063,PZU.WA,2022-06-14
29.170000076293945,29.18000030517578,28.32999992370605,28.90999984741211,25.31136703491211,2380320,PZU.WA,2022-06-15
28.5,30.0,28.39999961853028,29.76000022888184,26.05556297302246,3722150,PZU.WA,2022-06-17
29.950000762939453,29.979999542236328,29.440000534057617,29.950000762939453,26.221912384033203,1121044,PZU.WA,2022-06-20
30.0,30.3700008392334,29.979999542236328,30.26000022888184,26.493322372436523,1373139,PZU.WA,2022-06-21
29.96999931335449,30.030000686645508,29.6299991607666,29.93000030517578,26.20440101623535,989029,PZU.WA,2022-06-22
29.989999771118164,30.18000030517578,29.280000686645508,29.280000686645508,25.635311126708984,1058771,PZU.WA,2022-06-23
29.190000534057617,29.71999931335449,29.1299991607666,29.700000762939453,26.00303077697754,1063288,PZU.WA,2022-06-24
30.01000022888184,30.26000022888184,29.43000030517578,29.799999237060547,26.0905818939209,1212132,PZU.WA,2022-06-27
30.01000022888184,30.440000534057617,29.959999084472656,30.36000061035156,26.58087539672852,1231300,PZU.WA,2022-06-28
30.200000762939453,30.61000061035156,30.07999992370605,30.43000030517578,26.642162322998047,1783941,PZU.WA,2022-06-29
30.290000915527344,30.290000915527344,29.709999084472656,29.979999542236328,26.24817657470703,1492102,PZU.WA,2022-06-30
66.1500015258789,67.16999816894531,65.5,65.5,65.5,3142868,PKN.WA,2023-12-29
14000.0,14400.0,13740.0,14200.0,13749.0400390625,3372,LPP.WA,2023-07-03
14210.0,14390.0,13830.0,13860.0,13419.8369140625,2158,LPP.WA,2023-07-04
13940.0,14030.0,13250.0,13400.0,12974.4462890625,3714,LPP.WA,2023-07-05
13400.0,13540.0,13020.0,13540.0,13110.0,5414,LPP.WA,2023-07-06
13250.0,13470.0,12900.0,13430.0,13430.0,6430,LPP.WA,2023-07-07
13400.0,13500.0,12940.0,13370.0,13370.0,1521,LPP.WA,2023-07-10
13560.0,13710.0,13210.0,13710.0,13710.0,2199,LPP.WA,2023-07-11
13800.0,14490.0,13650.0,14430.0,14430.0,3353,LPP.WA,2023-07-12
14430.0,14640.0,14110.0,14140.0,14140.0,3553,LPP.WA,2023-07-13
14020.0,14450.0,14020.0,14410.0,14410.0,3196,LPP.WA,2023-07-14
14410.0,14660.0,14300.0,14540.0,14540.0,1812,LPP.WA,2023-07-17
14500.0,14580.0,14240.0,14460.0,14460.0,1075,LPP.WA,2023-07-18
14530.0,14530.0,14070.0,14420.0,14420.0,1250,LPP.WA,2023-07-19
14380.0,14380.0,14020.0,14060.0,14060.0,2566,LPP.WA,2023-07-20
14060.0,14240.0,14020.0,14180.0,14180.0,2825,LPP.WA,2023-07-21
14240.0,14550.0,14160.0,14450.0,14450.0,1110,LPP.WA,2023-07-24
14460.0,14460.0,14150.0,14320.0,14320.0,1319,LPP.WA,2023-07-25
14380.0,14380.0,13760.0,13950.0,13950.0,3286,LPP.WA,2023-07-26
14020.0,14120.0,13500.0,13720.0,13720.0,5926,LPP.WA,2023-07-27
13600.0,13920.0,13160.0,13690.0,13690.0,2150,LPP.WA,2023-07-28
13750.0,13940.0,13620.0,13800.0,13800.0,1997,LPP.WA,2023-07-31
13810.0,13850.0,13560.0,13820.0,13820.0,1273,LPP.WA,2023-08-01
13660.0,13880.0,13500.0,13530.0,13530.0,1651,LPP.WA,2023-08-02
13500.0,13520.0,12700.0,12970.0,12970.0,5148,LPP.WA,2023-08-03
13090.0,13760.0,13050.0,13670.0,13670.0,2304,LPP.WA,2023-08-04
13690.0,13690.0,13430.0,13590.0,13590.0,1300,LPP.WA,2023-08-07
13580.0,13660.0,13080.0,13110.0,13110.0,2238,LPP.WA,2023-08-08
13210.0,13510.0,13080.0,13420.0,13420.0,1806,LPP.WA,2023-08-09
13390.0,13720.0,13320.0,13650.0,13650.0,1589,LPP.WA,2023-08-10
13540.0,13580.0,13300.0,13400.0,13400.0,982,LPP.WA,2023-08-11
13300.0,13340.0,13130.0,13180.0,13180.0,733,LPP.WA,2023-08-14
13080.0,13220.0,12880.0,13120.0,13120.0,1606,LPP.WA,2023-08-16
13120.0,13140.0,12820.0,12950.0,12950.0,1745,LPP.WA,2023-08-17
12900.0,13010.0,12800.0,12950.0,12950.0,683,LPP.WA,2023-08-18
13110.0,13120.0,12600.0,12820.0,12820.0,1905,LPP.WA,2023-08-21
12930.0,12960.0,12650.0,12740.0,12740.0,2324,LPP.WA,2023-08-22
12800.0,12820.0,12390.0,12520.0,12520.0,2382,LPP.WA,2023-08-23
12640.0,13080.0,12600.0,13000.0,13000.0,1148,LPP.WA,2023-08-24
12750.0,12910.0,12550.0,12670.0,12670.0,1680,LPP.WA,2023-08-25
12890.0,13200.0,12570.0,13140.0,13140.0,965,LPP.WA,2023-08-28
13200.0,13250.0,12900.0,13050.0,13050.0,1256,LPP.WA,2023-08-29
13050.0,13840.0,12990.0,13650.0,13650.0,1210,LPP.WA,2023-08-30
13630.0,14010.0,13550.0,13880.0,13880.0,3775,LPP.WA,2023-08-31
13690.0,14180.0,13630.0,14110.0,14110.0,1183,LPP.WA,2023-09-01
14010.0,14280.0,13540.0,13680.0,13680.0,1094,LPP.WA,2023-09-04
13510.0,14100.0,13510.0,14000.0,14000.0,1786,LPP.WA,2023-09-05
14000.0,14210.0,13790.0,14000.0,14000.0,3186,LPP.WA,2023-09-06
13950.0,14000.0,13110.0,13400.0,13400.0,4254,LPP.WA,2023-09-07
13600.0,13640.0,13300.0,13450.0,13450.0,2309,LPP.WA,2023-09-08
13500.0,13570.0,13330.0,13440.0,13440.0,2325,LPP.WA,2023-09-11
13590.0,13590.0,13010.0,13250.0,13250.0,3222,LPP.WA,2023-09-12
13140.0,13210.0,12850.0,13030.0,13030.0,3215,LPP.WA,2023-09-13
12990.0,13120.0,12860.0,13020.0,13020.0,2073,LPP.WA,2023-09-14
13040.0,13280.0,12920.0,13000.0,13000.0,6207,LPP.WA,2023-09-15
13040.0,13150.0,12930.0,12960.0,12960.0,1406,LPP.WA,2023-09-18
13190.0,13190.0,12770.0,12920.0,12920.0,1664,LPP.WA,2023-09-19
12920.0,13440.0,12870.0,13270.0,13270.0,2232,LPP.WA,2023-09-20
13110.0,13430.0,13090.0,13090.0,13090.0,1883,LPP.WA,2023-09-21
13500.0,13840.0,13230.0,13790.0,13790.0,3159,LPP.WA,2023-09-22
13960.0,14460.0,13820.0,13960.0,13960.0,3335,LPP.WA,2023-09-25
13910.0,14100.0,13580.0,13860.0,13860.0,2399,LPP.WA,2023-09-26
13750.0,14070.0,13100.0,13120.0,13120.0,4147,LPP.WA,2023-09-27
13130.0,13170.0,12750.0,12780.0,12780.0,3677,LPP.WA,2023-09-28
12900.0,13170.0,12800.0,13000.0,13000.0,4120,LPP.WA,2023-09-29
13160.0,13160.0,12500.0,12500.0,12500.0,3433,LPP.WA,2023-10-02
12370.0,12620.0,12060.0,12420.0,12420.0,3045,LPP.WA,2023-10-03
12420.0,12600.0,12160.0,12270.0,12270.0,2276,LPP.WA,2023-10-04
12270.0,12370.0,11960.0,12000.0,12000.0,2000,LPP.WA,2023-10-05
12130.0,12330.0,11860.0,12200.0,12200.0,3172,LPP.WA,2023-10-06
12150.0,12760.0,12090.0,12550.0,12550.0,1621,LPP.WA,2023-10-09
12580.0,12970.0,12470.0,12810.0,12810.0,3876,LPP.WA,2023-10-10
12960.0,13030.0,12520.0,12630.0,12630.0,2863,LPP.WA,2023-10-11
12630.0,12870.0,12160.0,12610.0,12610.0,3851,LPP.WA,2023-10-12
12750.0,12780.0,12040.0,12080.0,12080.0,6087,LPP.WA,2023-10-13
12510.0,12530.0,12120.0,12350.0,12350.0,7246,LPP.WA,2023-10-16
12220.0,12930.0,12210.0,12800.0,12800.0,4426,LPP.WA,2023-10-17
12760.0,13080.0,12650.0,12840.0,12840.0,5998,LPP.WA,2023-10-18
12800.0,13010.0,12790.0,12970.0,12970.0,6548,LPP.WA,2023-10-19
12830.0,13050.0,12580.0,12800.0,12800.0,6889,LPP.WA,2023-10-20
12980.0,12980.0,12250.0,12250.0,12250.0,4389,LPP.WA,2023-10-23
12270.0,12820.0,12270.0,12670.0,12670.0,4044,LPP.WA,2023-10-24
12550.0,12700.0,12320.0,12680.0,12680.0,3371,LPP.WA,2023-10-25
12510.0,12940.0,12450.0,12730.0,12730.0,5891,LPP.WA,2023-10-26
12740.0,12940.0,12650.0,12810.0,12810.0,2479,LPP.WA,2023-10-27
12910.0,13440.0,12770.0,13340.0,13340.0,3830,LPP.WA,2023-10-30
13470.0,13740.0,13320.0,13560.0,13560.0,4343,LPP.WA,2023-10-31
13600.0,13880.0,13600.0,13750.0,13750.0,5434,LPP.WA,2023-11-02
13750.0,13940.0,13570.0,13900.0,13900.0,4510,LPP.WA,2023-11-03
13980.0,14070.0,13900.0,13960.0,13960.0,3405,LPP.WA,2023-11-06
14000.0,14000.0,13350.0,13550.0,13550.0,4222,LPP.WA,2023-11-07
13420.0,13600.0,13360.0,13450.0,13450.0,2255,LPP.WA,2023-11-08
13530.0,14140.0,13450.0,14140.0,14140.0,4150,LPP.WA,2023-11-09
14150.0,14150.0,13820.0,13950.0,13950.0,2940,LPP.WA,2023-11-10
13810.0,14010.0,13710.0,13730.0,13730.0,1346,LPP.WA,2023-11-13
13840.0,14900.0,13820.0,14790.0,14790.0,5214,LPP.WA,2023-11-14
14700.0,14900.0,14410.0,14890.0,14890.0,3964,LPP.WA,2023-11-15
14830.0,15350.0,14830.0,15210.0,15210.0,5104,LPP.WA,2023-11-16
15210.0,15330.0,15010.0,15250.0,15250.0,3213,LPP.WA,2023-11-17
15230.0,15320.0,14820.0,14880.0,14880.0,1541,LPP.WA,2023-11-20
14850.0,14980.0,14250.0,14570.0,14570.0,3660,LPP.WA,2023-11-21
14490.0,15130.0,14460.0,15110.0,15110.0,2879,LPP.WA,2023-11-22
15050.0,15290.0,14820.0,14850.0,14850.0,2189,LPP.WA,2023-11-23
14990.0,15060.0,14750.0,15000.0,15000.0,3734,LPP.WA,2023-11-24
15000.0,15140.0,14790.0,14940.0,14940.0,2855,LPP.WA,2023-11-27
14880.0,15000.0,14790.0,14970.0,14970.0,2917,LPP.WA,2023-11-28
14840.0,14980.0,14520.0,14600.0,14600.0,4826,LPP.WA,2023-11-29
14640.0,15230.0,14640.0,14880.0,14880.0,6211,LPP.WA,2023-11-30
